Event ID,Prediction,DoS Score,Risk Level,SOC Action,Actual,Analyst Decision,MITRE Tactic,MITRE Technique ID,MITRE Technique
272,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
273,1,0.9919536020296691,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
274,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
275,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
276,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
277,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
278,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
279,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
280,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
281,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
282,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
283,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
284,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
285,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
286,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
287,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
288,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
289,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
290,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
291,1,0.994428279904486,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
292,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
293,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
294,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
295,1,0.7385855688036651,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
296,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
297,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
298,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
299,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
300,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
301,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
302,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
303,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
304,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
305,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
306,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
307,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
308,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
309,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
310,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
311,1,0.5881428571428572,MEDIUM,HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
312,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
313,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
314,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
315,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
316,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
317,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
318,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
319,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
320,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
321,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
322,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
323,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
324,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
325,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
326,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
327,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
328,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
329,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
330,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
331,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
332,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
333,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
334,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
335,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
336,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
337,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
338,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
339,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
340,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
341,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
342,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
343,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
344,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
345,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
346,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
347,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
348,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
349,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
350,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
351,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
352,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
353,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
354,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
355,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
356,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
357,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
358,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
359,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
360,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
361,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
362,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
363,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
364,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
365,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
366,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
367,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
368,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
369,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
370,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
371,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
372,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
373,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
374,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
375,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
376,1,0.7747423196016692,MEDIUM,HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
377,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
378,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
379,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
380,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
381,0,0.33,LOW,LOG ONLY,1,NOT REQUIRED,N/A,N/A,N/A
382,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
383,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
384,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
385,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
386,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
387,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
388,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
389,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
390,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
391,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
392,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
393,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
394,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
395,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
396,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
397,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
398,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
399,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
400,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
401,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
402,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
403,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
404,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
405,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
406,1,0.884001198875355,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
407,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
408,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
409,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
410,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
411,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
412,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
413,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
414,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
415,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
416,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
417,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
418,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
419,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
420,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
421,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
422,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
423,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
424,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
425,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
426,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
427,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
428,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
429,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
430,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
431,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
432,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
433,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
434,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
435,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
436,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
437,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
438,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
439,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
440,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
441,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
442,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
443,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
444,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
445,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
446,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
447,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
448,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
449,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
450,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
451,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
452,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
453,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
454,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
455,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
456,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
457,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
458,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
459,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
460,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
461,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
462,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
463,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
464,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
465,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
466,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
467,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
468,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
469,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
470,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
471,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
472,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
473,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
474,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
475,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
476,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
477,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
478,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
479,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
480,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
481,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
482,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
483,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
484,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
485,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
486,1,0.5833324080774522,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
487,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
488,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
489,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
490,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
491,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
492,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
493,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
494,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
495,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
496,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
497,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
498,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
499,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
500,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
501,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
502,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
503,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
504,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
505,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
506,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
507,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
508,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
509,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
510,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
511,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
512,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
513,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
514,1,0.7998463241945284,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
515,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
516,1,0.9660019202069975,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
517,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
518,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
519,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
520,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
521,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
522,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
523,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
524,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
525,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
526,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
527,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
528,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
529,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
530,1,0.993334555123573,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
531,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
532,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
533,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
534,1,0.9660019202069975,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
535,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
536,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
537,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
538,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
539,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
540,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
541,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
542,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
543,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
544,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
545,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
